"id","Name","sex","Age","height","weight","team","noc","games","Year","season","city","sport","Event","medal"
903,Carolyn Adel,F,"17","163","52",Suriname,SUR,"1996 Summer",1996,Summer,Atlanta,Swimming,Swimming Women's 400 metres Freestyle,NA
903,Carolyn Adel,F,"17","163","52",Suriname,SUR,"1996 Summer",1996,Summer,Atlanta,Swimming,Swimming Women's 200 metres Individual Medley,NA
903,Carolyn Adel,F,"17","163","52",Suriname,SUR,"1996 Summer",1996,Summer,Atlanta,Swimming,Swimming Women's 400 metres Individual Medley,NA
903,Carolyn Adel,F,"22","163","52",Suriname,SUR,"2000 Summer",2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Individual Medley,NA
903,Carolyn Adel,F,"22","163","52",Suriname,SUR,"2000 Summer",2000,Summer,Sydney,Swimming,Swimming Women's 400 metres Individual Medley,NA
904,Gun Margareta del (-Nilsson),F,"25","163","52",Sweden,SWE,"1964 Winter",1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,NA
904,Gun Margareta del (-Nilsson),F,"25","163","52",Sweden,SWE,"1964 Winter",1964,Winter,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,NA
905,Alberto Adela,M,NA,NA,NA,Philippines,PHI,"1956 Summer",1956,Summer,Melbourne,Boxing,Boxing Men's Bantamweight,NA
906,Peter Adelaar,M,"33","213","135",Netherlands,NED,"1980 Summer",1980,Summer,Moskva,Judo,Judo Men's Heavyweight,NA
906,Peter Adelaar,M,"33","213","135",Netherlands,NED,"1980 Summer",1980,Summer,Moskva,Judo,Judo Men's Open Class,NA
907,Irfan Adelbi,M,"38","185","90",Jordan,JOR,"1984 Summer",1984,Summer,Los Angeles,Shooting,Shooting Mixed Trap,NA
908,"Ayodele ""Dele"" Adeleye",M,"19","190","80",Nigeria,NGR,"2008 Summer",2008,Summer,Beijing,Football,Football Men's Football,Silver
909,Andr Adelheim,M,"22","177","70",France,FRA,"1928 Summer",1928,Summer,Amsterdam,Athletics,Athletics Men's 400 metres Hurdles,NA
909,Andr Adelheim,M,"26","177","70",France,FRA,"1932 Summer",1932,Summer,Los Angeles,Athletics,Athletics Men's 400 metres Hurdles,NA
910,"Hugh Jean ""Danny"" Adeline",M,"28",NA,NA,Seychelles,SEY,"1992 Summer",1992,Summer,Barcelona,Sailing,Sailing Men's Windsurfer,NA
911,Antoine Adelisse,M,"17","178","65",France,FRA,"2014 Winter",2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Men's Slopestyle,NA
912,Beatrice Adelizzi,F,"19","175","67",Italy,ITA,"2008 Summer",2008,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Duet,NA
913,Marcel Louis Ernest Alfred Charles Albert Adelon,M,"38",NA,NA,France,FRA,"1924 Summer",1924,Summer,Paris,Shooting,"Shooting Men's Running Target, Single Shot",NA
913,Marcel Louis Ernest Alfred Charles Albert Adelon,M,"38",NA,NA,France,FRA,"1924 Summer",1924,Summer,Paris,Shooting,"Shooting Men's Running Target, Double Shot",NA
914,Lambert Adelot,M,"29",NA,NA,Belgium,BEL,"1928 Summer",1928,Summer,Amsterdam,Hockey,Hockey Men's Hockey,NA
914,Lambert Adelot,M,"38",NA,NA,Belgium,BEL,"1936 Summer",1936,Summer,Berlin,Hockey,Hockey Men's Hockey,NA
915,Abrar Osman Adem,M,"18","168","58",Eritrea,ERI,"2012 Summer",2012,Summer,London,Athletics,"Athletics Men's 5,000 metres",NA
915,Abrar Osman Adem,M,"22","168","58",Eritrea,ERI,"2016 Summer",2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 5,000 metres",NA
916,Biko Adema,M,"28","177","85",Kenya,KEN,"2016 Summer",2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,NA
917,Joost Adema,M,"24","202","91",Netherlands,NED,"1984 Summer",1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Pairs,NA
918,Ademir Roque Kaefer,M,"24","179","74",Brazil,BRA,"1984 Summer",1984,Summer,Los Angeles,Football,Football Men's Football,Silver
918,Ademir Roque Kaefer,M,"28","179","74",Brazil,BRA,"1988 Summer",1988,Summer,Seoul,Football,Football Men's Football,Silver
919,Hoche Yaya Aden,M,"21","180","47",Djibouti,DJI,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",NA
920,Ibrahim Mohamed Aden Gedi,M,"23","178","75",Somalia,SOM,"1996 Summer",1996,Summer,Atlanta,Athletics,Athletics Men's 800 metres,NA
920,Ibrahim Mohamed Aden Gedi,M,"27","178","75",Somalia,SOM,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Men's 1,500 metres",NA
921,Jama Awil Aden,M,"23","176","69",Somalia,SOM,"1972 Summer",1972,Summer,Munich,Athletics,Athletics Men's Marathon,NA
922,Jama Mohamed Aden,M,"21","180","68",Somalia,SOM,"1984 Summer",1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,NA
922,Jama Mohamed Aden,M,"21","180","68",Somalia,SOM,"1984 Summer",1984,Summer,Los Angeles,Athletics,"Athletics Men's 1,500 metres",NA
922,Jama Mohamed Aden,M,"26","180","68",Somalia,SOM,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Men's 1,500 metres",NA
923,Olapade Charles Adeniken,M,"19","186","78",Nigeria,NGR,"1988 Summer",1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
923,Olapade Charles Adeniken,M,"19","186","78",Nigeria,NGR,"1988 Summer",1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
923,Olapade Charles Adeniken,M,"19","186","78",Nigeria,NGR,"1988 Summer",1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
923,Olapade Charles Adeniken,M,"22","186","78",Nigeria,NGR,"1992 Summer",1992,Summer,Barcelona,Athletics,Athletics Men's 100 metres,NA
923,Olapade Charles Adeniken,M,"22","186","78",Nigeria,NGR,"1992 Summer",1992,Summer,Barcelona,Athletics,Athletics Men's 200 metres,NA
923,Olapade Charles Adeniken,M,"22","186","78",Nigeria,NGR,"1992 Summer",1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
923,Olapade Charles Adeniken,M,"26","186","78",Nigeria,NGR,"1996 Summer",1996,Summer,Atlanta,Athletics,Athletics Men's 100 metres,NA
924,Aminat Oluwafunmilayo Adeniyi,F,"23","165","58",Nigeria,NGR,"2016 Summer",2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Lightweight, Freestyle",NA
925,Adenzia Aparecida Ferreira da Silva,F,"25","187","65",Brazil,BRA,"2012 Summer",2012,Summer,London,Volleyball,Volleyball Women's Volleyball,Gold
925,Adenzia Aparecida Ferreira da Silva,F,"29","187","65",Brazil,BRA,"2016 Summer",2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,NA
926,Esau Adenji,M,"24","177","70",Cameroon,CMR,"1968 Summer",1968,Summer,Mexico City,Athletics,"Athletics Men's 5,000 metres",NA
926,Esau Adenji,M,"28","177","70",Cameroon,CMR,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Men's 5,000 metres",NA
926,Esau Adenji,M,"28","177","70",Cameroon,CMR,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Men's 3,000 metres Steeplechase",NA
927,Margaret Adetutu Adeoye,F,"27","162","65",Great Britain,GBR,"2012 Summer",2012,Summer,London,Athletics,Athletics Women's 200 metres,NA
928,Alfred Ader,M,"31","166","60",Poland,POL,"1924 Summer",1924,Summer,Paris,Fencing,"Fencing Men's Sabre, Team",NA
929,Berhane Adere Debala,F,"22","170","50",Ethiopia,ETH,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 10,000 metres",NA
929,Berhane Adere Debala,F,"27","170","50",Ethiopia,ETH,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 10,000 metres",NA
929,Berhane Adere Debala,F,"35","170","50",Ethiopia,ETH,"2008 Summer",2008,Summer,Beijing,Athletics,Athletics Women's Marathon,NA
930,Hanns Aderhold,M,"33",NA,NA,Germany,GER,"1952 Summer",1952,Summer,Helsinki,Diving,Diving Men's Springboard,NA
931,Nyakisi Adero,F,"30",NA,NA,Uganda,UGA,"2016 Summer",2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,NA
932,Ademola Adeshina,M,"24",NA,NA,Nigeria,NGR,"1988 Summer",1988,Summer,Seoul,Football,Football Men's Football,NA
933,Adsio Alves Machado,M,"19",NA,NA,Brazil,BRA,"1952 Summer",1952,Summer,Helsinki,Football,Football Men's Football,NA
934,Adeoye Adetunji,M,"22","174","71",Nigeria,NGR,"1980 Summer",1980,Summer,Moskva,Boxing,Boxing Men's Light-Middleweight,NA
935,Adevaldo Virglio Netto,M,"21",NA,NA,Brazil,BRA,"1964 Summer",1964,Summer,Tokyo,Football,Football Men's Football,NA
936,Isiaq Adeyanju,M,"24","162","65",Nigeria,NGR,"1984 Summer",1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,NA
936,Isiaq Adeyanju,M,"28","162","65",Nigeria,NGR,"1988 Summer",1988,Summer,Seoul,Athletics,Athletics Men's 100 metres,NA
936,Isiaq Adeyanju,M,"28","162","65",Nigeria,NGR,"1988 Summer",1988,Summer,Seoul,Athletics,Athletics Men's 200 metres,NA
936,Isiaq Adeyanju,M,"28","162","65",Nigeria,NGR,"1988 Summer",1988,Summer,Seoul,Athletics,Athletics Men's 4 x 100 metres Relay,NA
937,Fatai Adeyemo,M,NA,NA,NA,Nigeria-2,NGR,"1988 Summer",1988,Summer,Seoul,Table Tennis,Table Tennis Men's Doubles,NA
938,Cary Glen Adgate,M,"22","173","74",United States,USA,"1976 Winter",1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
938,Cary Glen Adgate,M,"22","173","74",United States,USA,"1976 Winter",1976,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Men's Slalom,NA
938,Cary Glen Adgate,M,"26","173","74",United States,USA,"1980 Winter",1980,Winter,Lake Placid,Alpine Skiing,Alpine Skiing Men's Giant Slalom,NA
939,Kamal Bahadur Adhikari,M,"31","163","69",Nepal,NEP,"2008 Summer",2008,Summer,Beijing,Weightlifting,Weightlifting Men's Lightweight,NA
940,David Adiele,M,"25","174",NA,Nigeria,NGR,"1980 Summer",1980,Summer,Moskva,Football,Football Men's Football,NA
941,Paul Adiga,M,"20","176","74",Uganda,UGA,"1972 Summer",1972,Summer,Munich,Hockey,Hockey Men's Hockey,NA
942,Moriam Seun Adigun,F,"25","153","52",Nigeria,NGR,"2012 Summer",2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,NA
943,Arman Adikyan,M,"23","168","66",Armenia,ARM,"2008 Summer",2008,Summer,Beijing,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",NA
944,Haydy Morsy Adil,F,"16","168","58",Egypt,EGY,"2016 Summer",2016,Summer,Rio de Janeiro,Modern Pentathlon,Modern Pentathlon Women's Individual,NA
945,Mirza Adil,M,"17","177","73",Sudan,SUD,"1960 Summer",1960,Summer,Roma,Weightlifting,Weightlifting Men's Middleweight,NA
946,Adel Mohamed Adili,M,"21","176","65",Libya,LBA,"1996 Summer",1996,Summer,Atlanta,Athletics,Athletics Men's Marathon,NA
946,Adel Mohamed Adili,M,"26","176","65",Libya,LBA,"2000 Summer",2000,Summer,Sydney,Athletics,Athletics Men's Marathon,NA
947,Adilson de Freitas Nascimento,M,"20","195","88",Brazil,BRA,"1972 Summer",1972,Summer,Munich,Basketball,Basketball Men's Basketball,NA
947,Adilson de Freitas Nascimento,M,"28","195","88",Brazil,BRA,"1980 Summer",1980,Summer,Moskva,Basketball,Basketball Men's Basketball,NA
947,Adilson de Freitas Nascimento,M,"32","195","88",Brazil,BRA,"1984 Summer",1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,NA
948,Hammed Adio,M,"21","185","63",Nigeria,NGR,"1980 Summer",1980,Summer,Moskva,Athletics,Athletics Men's 100 metres,NA
948,Hammed Adio,M,"21","185","63",Nigeria,NGR,"1980 Summer",1980,Summer,Moskva,Athletics,Athletics Men's 200 metres,NA
948,Hammed Adio,M,"21","185","63",Nigeria,NGR,"1980 Summer",1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,NA
949,Antonio R. Adipe Marrone,M,"24",NA,NA,Uruguay,URU,"1936 Summer",1936,Summer,Berlin,Boxing,Boxing Men's Light-Heavyweight,NA
950,Ilana Adir (-Kamarshik),F,"19","165","58",Israel,ISR,"1960 Summer",1960,Summer,Roma,Athletics,Athletics Women's 100 metres,NA
951,Evelyn Adiru,F,"22","162","50",Uganda,UGA,"1984 Summer",1984,Summer,Los Angeles,Athletics,Athletics Women's 800 metres,NA
952,Badathala Adisekhar,M,"28",NA,"53",India,IND,"1992 Summer",1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Flyweight,NA
952,Badathala Adisekhar,M,"32",NA,"53",India,IND,"1996 Summer",1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Flyweight,NA
953,Franck Adisson,M,"23","180","70",France-1,FRA,"1992 Summer",1992,Summer,Barcelona,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Bronze
953,Franck Adisson,M,"26","180","70",France-1,FRA,"1996 Summer",1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",Gold
953,Franck Adisson,M,"31","180","70",France,FRA,"2000 Summer",2000,Summer,Sydney,Canoeing,"Canoeing Men's Canadian Doubles, Slalom",NA
954,Adiyasambuu Tsolmon,F,"23","165","65",Mongolia,MGL,"2016 Summer",2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Lightweight,NA
955,Jikirum Adjaluddin,M,"21",NA,NA,Philippines,PHI,"1932 Summer",1932,Summer,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,NA
955,Jikirum Adjaluddin,M,"25",NA,NA,Philippines,PHI,"1936 Summer",1936,Summer,Berlin,Swimming,Swimming Men's 100 metres Freestyle,NA
955,Jikirum Adjaluddin,M,"25",NA,NA,Philippines,PHI,"1936 Summer",1936,Summer,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,NA
955,Jikirum Adjaluddin,M,"25",NA,NA,Philippines,PHI,"1936 Summer",1936,Summer,Berlin,Swimming,Swimming Men's 200 metres Breaststroke,NA
956,"Richard ""Richy""  Adjei",M,"27","190","110",Germany-2,GER,"2010 Winter",2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Two,Silver
956,"Richard ""Richy""  Adjei",M,"27","190","110",Germany-2,GER,"2010 Winter",2010,Winter,Vancouver,Bobsleigh,Bobsleigh Men's Four,NA
957,Sammi Adjei,M,"18",NA,NA,Ghana,GHA,"1992 Summer",1992,Summer,Barcelona,Football,Football Men's Football,Bronze
958,Denos Adjima Beche,M,NA,"168","56",Cote d'Ivoire,CIV,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Men's 1,500 metres",NA
959,Christian Donfack Adjoufack,M,"28","175","80",Cameroon,CMR,"2012 Summer",2012,Summer,London,Boxing,Boxing Men's Light-Heavyweight,NA
960,Amanda Jo Adkins (-Schneider),F,"23","173","61",United States,USA,"2000 Summer",2000,Summer,Sydney,Swimming,Swimming Women's 200 metres Backstroke,NA
961,"Bradley Don ""Brad"" Adkins",M,"22","188","80",United States,USA,"2016 Summer",2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,NA
962,"Charles ""Chuck"" Adkins",M,"20",NA,NA,United States,USA,"1952 Summer",1952,Summer,Helsinki,Boxing,Boxing Men's Light-Welterweight,Gold
963,Derrick Ralph Adkins,M,"26","188","80",United States,USA,"1996 Summer",1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres Hurdles,Gold
964,"Robert Edward ""Bob"" Adlard",M,"32",NA,NA,Great Britain,GBR,"1948 Summer",1948,Summer,London,Hockey,Hockey Men's Hockey,Silver
965,Alan Adler,M,"20","186","80",Brazil,BRA,"1984 Summer",1984,Summer,Los Angeles,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,NA
965,Alan Adler,M,"24","186","80",Brazil,BRA,"1988 Summer",1988,Summer,Seoul,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,NA
965,Alan Adler,M,"28","186","80",Brazil,BRA,"1992 Summer",1992,Summer,Barcelona,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,NA
966,Daniel Adler,M,"26","180","72",Brazil,BRA,"1984 Summer",1984,Summer,Los Angeles,Sailing,Sailing Mixed Three Person Keelboat,Silver
966,Daniel Adler,M,"30","180","72",Brazil,BRA,"1988 Summer",1988,Summer,Seoul,Sailing,Sailing Mixed Three Person Keelboat,NA
966,Daniel Adler,M,"34","180","72",Brazil,BRA,"1992 Summer",1992,Summer,Barcelona,Sailing,Sailing Mixed Three Person Keelboat,NA
967,Egon Adler,M,"23","172","62",Germany,GER,"1960 Summer",1960,Summer,Roma,Cycling,"Cycling Men's Road Race, Individual",NA
967,Egon Adler,M,"23","172","62",Germany,GER,"1960 Summer",1960,Summer,Roma,Cycling,Cycling Men's 100 kilometres Team Time Trial,Silver
968,"Margarete ""Grete"" Adler",F,"16",NA,NA,Austria,AUT,"1912 Summer",1912,Summer,Stockholm,Swimming,Swimming Women's 100 metres Freestyle,NA
968,"Margarete ""Grete"" Adler",F,"16",NA,NA,Austria,AUT,"1912 Summer",1912,Summer,Stockholm,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
968,"Margarete ""Grete"" Adler",F,"28",NA,NA,Austria,AUT,"1924 Summer",1924,Summer,Paris,Diving,Diving Women's Plain High,NA
969,Harry Herchel Adler,M,"36",NA,NA,Clementine V,BRA,"1964 Summer",1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Keelboat,NA
970,Lena Kristina Adler,F,"18","162","56",Sweden,SWE,"1960 Summer",1960,Summer,Roma,Gymnastics,Gymnastics Women's Individual All-Around,NA
970,Lena Kristina Adler,F,"18","162","56",Sweden,SWE,"1960 Summer",1960,Summer,Roma,Gymnastics,Gymnastics Women's Team All-Around,NA
970,Lena Kristina Adler,F,"18","162","56",Sweden,SWE,"1960 Summer",1960,Summer,Roma,Gymnastics,Gymnastics Women's Floor Exercise,NA
970,Lena Kristina Adler,F,"18","162","56",Sweden,SWE,"1960 Summer",1960,Summer,Roma,Gymnastics,Gymnastics Women's Horse Vault,NA
970,Lena Kristina Adler,F,"18","162","56",Sweden,SWE,"1960 Summer",1960,Summer,Roma,Gymnastics,Gymnastics Women's Uneven Bars,NA
970,Lena Kristina Adler,F,"18","162","56",Sweden,SWE,"1960 Summer",1960,Summer,Roma,Gymnastics,Gymnastics Women's Balance Beam,NA
971,Uwe Adler,M,"20","182","77",Germany,GER,"1964 Summer",1964,Summer,Tokyo,Modern Pentathlon,Modern Pentathlon Men's Individual,NA
971,Uwe Adler,M,"20","182","77",Germany,GER,"1964 Summer",1964,Summer,Tokyo,Modern Pentathlon,Modern Pentathlon Men's Team,NA
972,Herman Aleksandrovich Adlerberg,M,"21",NA,NA,Bylina-2,RUS,"1912 Summer",1912,Summer,Stockholm,Sailing,Sailing Mixed 8 metres,NA
973,Gregor Nils Henric Adlercreutz,M,"37",NA,NA,Sweden,SWE,"1936 Summer",1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Dressage, Individual",NA
973,Gregor Nils Henric Adlercreutz,M,"37",NA,NA,Sweden,SWE,"1936 Summer",1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Dressage, Team",Bronze
974,Nils August Domingo Adlercreutz,M,"45",NA,NA,Sweden,SWE,"1912 Summer",1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Individual",NA
974,Nils August Domingo Adlercreutz,M,"45",NA,NA,Sweden,SWE,"1912 Summer",1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",NA
974,Nils August Domingo Adlercreutz,M,"45",NA,NA,Sweden,SWE,"1912 Summer",1912,Summer,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Gold
975,Anna Mrtha Vilhelmina Adlerstrhle (von Oelreich-),F,"39",NA,NA,Sweden,SWE,"1908 Summer",1908,Summer,London,Tennis,"Tennis Women's Singles, Covered Courts",Bronze
976,Jonna Eva-Maj Adlerteg,F,"17","153","38",Sweden,SWE,"2012 Summer",2012,Summer,London,Gymnastics,Gymnastics Women's Individual All-Around,NA
976,Jonna Eva-Maj Adlerteg,F,"17","153","38",Sweden,SWE,"2012 Summer",2012,Summer,London,Gymnastics,Gymnastics Women's Floor Exercise,NA
976,Jonna Eva-Maj Adlerteg,F,"17","153","38",Sweden,SWE,"2012 Summer",2012,Summer,London,Gymnastics,Gymnastics Women's Uneven Bars,NA
976,Jonna Eva-Maj Adlerteg,F,"17","153","38",Sweden,SWE,"2012 Summer",2012,Summer,London,Gymnastics,Gymnastics Women's Balance Beam,NA
977,Erik William Adlerz,M,"15",NA,NA,Sweden,SWE,"1908 Summer",1908,Summer,London,Diving,Diving Men's Platform,NA
977,Erik William Adlerz,M,"19",NA,NA,Sweden,SWE,"1912 Summer",1912,Summer,Stockholm,Diving,Diving Men's Platform,Gold
977,Erik William Adlerz,M,"19",NA,NA,Sweden,SWE,"1912 Summer",1912,Summer,Stockholm,Diving,Diving Men's Plain High,Gold
977,Erik William Adlerz,M,"27",NA,NA,Sweden,SWE,"1920 Summer",1920,Summer,Antwerpen,Diving,Diving Men's Platform,Silver
977,Erik William Adlerz,M,"27",NA,NA,Sweden,SWE,"1920 Summer",1920,Summer,Antwerpen,Diving,Diving Men's Plain High,NA
977,Erik William Adlerz,M,"31",NA,NA,Sweden,SWE,"1924 Summer",1924,Summer,Paris,Diving,Diving Men's Platform,NA
977,Erik William Adlerz,M,"31",NA,NA,Sweden,SWE,"1924 Summer",1924,Summer,Paris,Diving,Diving Men's Plain High,NA
978,Mrta Elvira Adlerz (-Hermansson),F,"15",NA,NA,Sweden,SWE,"1912 Summer",1912,Summer,Stockholm,Diving,Diving Women's Plain High,NA
978,Mrta Elvira Adlerz (-Hermansson),F,"23",NA,NA,Sweden,SWE,"1920 Summer",1920,Summer,Antwerpen,Diving,Diving Women's Plain High,NA
979,Hans Adlhoch,M,"41","177","70",Canada,CAN,"1976 Summer",1976,Summer,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",NA
979,Hans Adlhoch,M,"41","177","70",Canada,CAN,"1976 Summer",1976,Summer,Montreal,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",NA
980,"Rebecca ""Becky"" Adlington",F,"19","179","70",Great Britain,GBR,"2008 Summer",2008,Summer,Beijing,Swimming,Swimming Women's 400 metres Freestyle,Gold
980,"Rebecca ""Becky"" Adlington",F,"19","179","70",Great Britain,GBR,"2008 Summer",2008,Summer,Beijing,Swimming,Swimming Women's 800 metres Freestyle,Gold
980,"Rebecca ""Becky"" Adlington",F,"23","179","70",Great Britain,GBR,"2012 Summer",2012,Summer,London,Swimming,Swimming Women's 400 metres Freestyle,Bronze
980,"Rebecca ""Becky"" Adlington",F,"23","179","70",Great Britain,GBR,"2012 Summer",2012,Summer,London,Swimming,Swimming Women's 800 metres Freestyle,Bronze
981,Katrin Adlkofer,F,"22","177","62",West Germany,FRG,"1988 Summer",1988,Summer,Seoul,Sailing,Sailing Women's Two Person Dinghy,NA
981,Katrin Adlkofer,F,"29","177","62",Germany,GER,"1996 Summer",1996,Summer,Atlanta,Sailing,Sailing Women's Two Person Dinghy,NA
982,Hamdi Adly El-Seoudi Ibrahim,M,"23","194","82",Egypt,EGY,"1976 Summer",1976,Summer,Montreal,Basketball,Basketball Men's Basketball,NA
69454,Li Na,F,"26","172","67",China,CHN,"2008 Summer",2008,Summer,Beijing,Tennis,Tennis Women's Singles,NA
983,Sad Admane,M,NA,"174","62",Algeria,ALG,"1980 Summer",1980,Summer,Moskva,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
984,Jane Admans,F,"21","165","53",Great Britain,GBR,"1980 Summer",1980,Summer,Moskva,Swimming,Swimming Women's 200 metres Backstroke,NA
985,Megra Admassou,M,"25","177","65",Ethiopia,ETH,"1960 Summer",1960,Summer,Roma,Cycling,"Cycling Men's Road Race, Individual",NA
986,Adriana Johanna Jacoba Admiraal-Meijerink,F,"30",NA,NA,Netherlands,NED,"1924 Summer",1924,Summer,Paris,Fencing,"Fencing Women's Foil, Individual",NA
986,Adriana Johanna Jacoba Admiraal-Meijerink,F,"34",NA,NA,Netherlands,NED,"1928 Summer",1928,Summer,Amsterdam,Fencing,"Fencing Women's Foil, Individual",NA
987,Khadour Adnan,M,"25","173","81",Syria,SYR,"1996 Summer",1996,Summer,Atlanta,Boxing,Boxing Men's Light-Heavyweight,NA
988,Mustapha Adnane,M,NA,"168","77.5",Morocco,MAR,"1960 Summer",1960,Summer,Roma,Weightlifting,Weightlifting Men's Middleweight,NA
988,Mustapha Adnane,M,NA,"168","77.5",Morocco,MAR,"1964 Summer",1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Light-Heavyweight,NA
989,Gadi Ado,M,"20","173","61",Uganda,UGA,"1960 Summer",1960,Summer,Roma,Athletics,Athletics Men's 400 metres,NA
989,Gadi Ado,M,"20","173","61",Uganda,UGA,"1960 Summer",1960,Summer,Roma,Athletics,Athletics Men's 4 x 100 metres Relay,NA
990,Adogon,M,NA,NA,NA,Cote d'Ivoire,CIV,"1984 Summer",1984,Summer,Los Angeles,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",NA
991,Christopher Silas Adolf,M,"24","168","59",Palau,PLW,"2000 Summer",2000,Summer,Sydney,Athletics,Athletics Men's 100 metres,NA
992,Josef Adolf,M,"25",NA,NA,Czechoslovakia,TCH,"1924 Winter",1924,Winter,Chamonix,Nordic Combined,Nordic Combined Men's Individual,NA
993,Ruth Adolf,F,"20","165","56",Switzerland,SUI,"1964 Winter",1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Downhill,NA
993,Ruth Adolf,F,"20","165","56",Switzerland,SUI,"1964 Winter",1964,Winter,Innsbruck,Alpine Skiing,Alpine Skiing Women's Giant Slalom,NA
994,Ricardo Adolfo,M,NA,NA,NA,Philippines,PHI,"1948 Summer",1948,Summer,London,Boxing,Boxing Men's Flyweight,NA
995,Jan Erik Adolfsen,M,"21",NA,NA,Norway,NOR,"1952 Winter",1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
996,Karl Tage Herbert Adolfsson,M,"21","182","72",Sweden,SWE,"1928 Summer",1928,Summer,Amsterdam,Athletics,Athletics Men's High Jump,NA
997,Lars Olof Melker Adolfsson,M,"22","183","81",Sweden,SWE,"1988 Summer",1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,NA
997,Lars Olof Melker Adolfsson,M,"26","183","81",Sweden,SWE,"1992 Summer",1992,Summer,Barcelona,Judo,Judo Men's Half-Middleweight,NA
998,ke Ronnie Adolfsson,M,"23","180","77",Sweden,SWE,"1980 Winter",1980,Winter,Lake Placid,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
998,ke Ronnie Adolfsson,M,"23","180","77",Sweden,SWE,"1980 Winter",1980,Winter,Lake Placid,Biathlon,Biathlon Men's 20 kilometres,NA
998,ke Ronnie Adolfsson,M,"23","180","77",Sweden,SWE,"1980 Winter",1980,Winter,Lake Placid,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
998,ke Ronnie Adolfsson,M,"27","180","77",Sweden,SWE,"1984 Winter",1984,Winter,Sarajevo,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
